Id,ActivityDate,TotalDistance,TotalSteps,VeryActiveDistance,VeryActiveMinutes,Calories,weekday_number,weekday
1844505072,2016-05-02,0,0,0,0,1348,2,Monday
1844505072,2016-05-07,0,0,0,0,1347,7,Saturday
1844505072,2016-05-08,0,0,0,0,1347,1,Sunday
1844505072,2016-05-09,0,0,0,0,1347,2,Monday
1844505072,2016-05-10,0,0,0,0,1347,3,Tuesday
1844505072,2016-05-11,0,0,0,0,1347,4,Wednesday
1844505072,2016-05-12,0,0,0,0,665,5,Thursday
1927972279,2016-04-16,0,0,0,0,2064,7,Saturday
1927972279,2016-04-17,0,0,0,0,2063,1,Sunday
1927972279,2016-04-19,0,0,0,0,2063,3,Tuesday
1927972279,2016-04-20,0,0,0,0,2063,4,Wednesday
1927972279,2016-04-21,0,0,0,0,2064,5,Thursday
1927972279,2016-04-27,0,0,0,0,2063,4,Wednesday
1927972279,2016-04-29,0,0,0,0,2063,6,Friday
1927972279,2016-04-30,0,0,0,0,2064,7,Saturday
1927972279,2016-05-05,0,0,0,0,2063,5,Thursday
1927972279,2016-05-08,0,0,0,0,2063,1,Sunday
1927972279,2016-05-09,0,0,0,0,2063,2,Monday
1927972279,2016-05-10,0,0,0,0,2063,3,Tuesday
1927972279,2016-05-11,0,0,0,0,2063,4,Wednesday
1927972279,2016-05-12,0,0,0,0,1383,5,Thursday
4020332650,2016-04-13,0,0,0,0,1981,4,Wednesday
4020332650,2016-04-19,0,0,0,0,1980,3,Tuesday
4020332650,2016-04-20,0,0,0,0,1980,4,Wednesday
4020332650,2016-04-21,0,0,0,0,1980,5,Thursday
4020332650,2016-04-22,0,0,0,0,1980,6,Friday
4020332650,2016-04-23,0,0,0,0,1980,7,Saturday
4020332650,2016-04-24,0,0,0,0,1980,1,Sunday
4020332650,2016-04-25,0,0,0,0,1980,2,Monday
4020332650,2016-04-26,0,0,0,0,1980,3,Tuesday
4020332650,2016-04-27,0,0,0,0,1980,4,Wednesday
4020332650,2016-04-28,0,0,0,0,1980,5,Thursday
4020332650,2016-04-29,0,0,0,0,1980,6,Friday
4020332650,2016-04-30,0,0,0,0,1980,7,Saturday
4020332650,2016-05-01,0,0,0,0,1980,1,Sunday
4057192912,2016-04-14,0,0,0,0,1776,5,Thursday
4702921684,2016-05-01,0,0,0,0,2017,1,Sunday
5577150313,2016-05-07,0,0,0,0,1819,7,Saturday
5577150313,2016-05-08,0,0,0,0,1819,1,Sunday
6117666160,2016-04-12,0,0,0,0,1496,3,Tuesday
6117666160,2016-04-13,0,0,0,0,1496,4,Wednesday
6117666160,2016-04-14,0,0,0,0,1496,5,Thursday
6117666160,2016-04-25,0,0,0,0,1497,2,Monday
6117666160,2016-05-03,0,0,0,0,1496,3,Tuesday
6290855005,2016-04-21,0,0,0,0,2060,5,Thursday
6290855005,2016-04-23,0,0,0,33,2664,7,Saturday
6290855005,2016-04-26,0,0,0,0,2060,3,Tuesday
6290855005,2016-04-29,0,0,0,0,2060,6,Friday
6290855005,2016-05-10,0,0,0,0,0,3,Tuesday
6775888955,2016-04-12,0,0,0,0,1841,3,Tuesday
6775888955,2016-04-19,0,0,0,0,1841,3,Tuesday
6775888955,2016-04-21,0,0,0,0,1841,5,Thursday
6775888955,2016-04-23,0,0,0,0,1841,7,Saturday
6775888955,2016-04-27,0,0,0,0,1841,4,Wednesday
6775888955,2016-04-29,0,0,0,0,1841,6,Friday
6775888955,2016-05-02,0,0,0,0,1841,2,Monday
6775888955,2016-05-04,0,0,0,0,1841,4,Wednesday
6775888955,2016-05-05,0,0,0,0,1841,5,Thursday
7007744171,2016-05-04,0,0,0,0,1557,4,Wednesday
7007744171,2016-05-07,0,0,0,0,120,7,Saturday
7086361926,2016-04-17,0,0,0,0,1629,1,Sunday
8253242879,2016-04-30,0,0,0,0,0,7,Saturday
8583815059,2016-05-12,0,0,0,0,0,5,Thursday
8792009665,2016-04-17,0,0,0,0,1688,1,Sunday
8792009665,2016-04-18,0,0,0,0,1688,2,Monday
8792009665,2016-04-19,0,0,0,0,1688,3,Tuesday
8792009665,2016-04-25,0,0,0,0,1688,2,Monday
8792009665,2016-05-05,0,0,0,0,1688,5,Thursday
8792009665,2016-05-06,0,0,0,0,1688,6,Friday
8792009665,2016-05-07,0,0,0,0,1688,7,Saturday
8792009665,2016-05-08,0,0,0,0,1688,1,Sunday
8792009665,2016-05-09,0,0,0,0,1688,2,Monday
8792009665,2016-05-10,0,0,0,0,57,3,Tuesday
8583815059,2016-04-25,3.51,4503,1.47,18,2547,2,Monday
2320127002,2016-04-15,3.51,5205,0,0,1801,6,Friday
2320127002,2016-05-05,3.51,5202,0,0,1780,5,Thursday
4445114986,2016-05-01,3.51,5232,0,0,2246,1,Sunday
8053475328,2016-05-12,3.91,4998,2.95,28,1505,5,Thursday
6117666160,2016-04-18,3.91,5153,0,0,2018,2,Monday
6962181067,2016-05-06,3.91,5908,0,0,1850,6,Friday
8583815059,2016-04-12,3.91,5014,0,0,2650,3,Tuesday
4558609924,2016-04-30,6.82,10319,0.47,7,2105,7,Saturday
6962181067,2016-04-27,6.82,10320,0.55,7,2034,4,Wednesday
7086361926,2016-04-25,6.82,10091,3.75,69,2752,2,Monday
4388161847,2016-04-14,6.82,8863,0.13,10,2998,5,Thursday
4558609924,2016-05-08,4.33,6543,1.8,66,2666,1,Sunday
2320127002,2016-05-11,4.33,6424,0,0,1903,4,Wednesday
2873212765,2016-05-11,4.33,6440,0,0,1826,4,Wednesday
6290855005,2016-04-28,4.33,5731,0,0,2687,5,Thursday
1844505072,2016-05-03,2.68,4059,0,0,1742,3,Tuesday
2320127002,2016-04-14,2.68,3973,0,0,1696,5,Thursday
6117666160,2016-05-06,2.68,3365,0,0,1838,6,Friday
8583815059,2016-04-15,2.68,3430,0,0,2505,6,Friday
2022484408,2016-04-21,8.74,12453,3.33,104,3158,5,Thursday
2022484408,2016-05-03,8.74,12183,3.99,72,2752,3,Tuesday
6962181067,2016-04-16,8.74,13217,3.66,50,2173,7,Saturday
8877689391,2016-04-25,8.74,12986,2.37,113,3802,2,Monday
1844505072,2016-04-20,0.01,8,0,0,1349,4,Wednesday
4020332650,2016-04-17,0.01,16,0,0,1990,1,Sunday
4319703577,2016-05-12,0.01,17,0,0,257,5,Thursday
6775888955,2016-05-03,0.01,9,0,0,1843,3,Tuesday
7086361926,2016-04-16,0.01,31,0,0,1635,7,Saturday
2873212765,2016-04-22,4.9,7286,0.46,46,2241,6,Friday
8378563200,2016-04-29,4.9,6175,0.25,3,2982,6,Friday
2320127002,2016-04-13,4.9,7275,0,0,2003,4,Wednesday
4445114986,2016-05-08,4.9,7303,0,0,2423,1,Sunday
6775888955,2016-04-17,1.79,2497,0.35,5,2067,1,Sunday
6775888955,2016-04-30,1.79,2503,0.16,3,2280,7,Saturday
1624580081,2016-04-28,1.79,2759,0,0,1401,5,Thursday
2320127002,2016-05-12,1.79,2661,0,0,1125,5,Thursday
2022484408,2016-04-26,7.19,10119,1.43,55,2793,3,Tuesday
2022484408,2016-04-29,7.19,10245,0.48,21,2611,6,Friday
5553957443,2016-04-25,7.19,10946,2.93,51,2033,2,Monday
8583815059,2016-05-08,7.19,9217,0.22,3,2940,1,Sunday
8792009665,2016-04-22,2.6,4068,0.05,1,2419,6,Friday
1927972279,2016-04-26,2.6,3761,0,0,2638,3,Tuesday
2026352035,2016-05-07,2.6,4193,0,0,1491,7,Saturday
6117666160,2016-04-28,2.6,3403,0,0,1879,5,Thursday
1644430081,2016-04-25,2.6,3580,0.59,8,2497,2,Monday
2873212765,2016-04-29,4.95,7365,1.36,20,1780,6,Friday
7086361926,2016-04-29,4.95,7881,0.49,24,2616,6,Friday
2873212765,2016-04-25,4.95,7373,0,0,1907,2,Monday
4702921684,2016-04-26,4.95,6108,0.07,1,2784,3,Tuesday
6962181067,2016-05-04,6.71,10147,0.47,15,2086,4,Wednesday
7086361926,2016-04-18,6.71,9827,3.17,61,2743,2,Monday
6962181067,2016-04-17,6.71,10145,0.33,5,2027,1,Sunday
3977333714,2016-04-13,6.71,10035,2.03,31,1495,4,Wednesday
